Entity,Code,Day,Weekly cases per million people
Fremont County ,WY,2020-11-24,577239.4997580296
Fremont County ,WY,2020-11-25,182853.2131122488
Fremont County ,WY,2020-11-26,5527.113420442678
Fremont County ,WY,2020-11-27,2468683.9357122844
Fremont County ,WY,2020-11-28,184992.74088790402
Fremont County ,WY,2020-11-29,120042.7905555131
Fremont County ,WY,2020-11-30,49540.256233921704
Fremont County ,WY,2020-12-01,356.5879626092051
Fremont County ,WY,2020-12-02,18440.691780647463
Fremont County ,WY,2020-12-03,178930.74552354755
Fremont County ,WY,2020-12-04,20325.51386872469
Fremont County ,WY,2020-12-05,48495.96291485189
Fremont County ,WY,2020-12-06,2648.9391508112376
Fremont County ,WY,2020-12-07,134077.0739410611
Fremont County ,WY,2020-12-08,10697.638878276151
Fremont County ,WY,2020-12-09,1485367.1582486436
Fremont County ,WY,2020-12-10,3357097.373984361
Fremont County ,WY,2020-12-11,34257.91497924149
Fremont County ,WY,2020-12-12,713.1759252184102
Fremont County ,WY,2020-12-13,145003.94793815745
Fremont County ,WY,2020-12-14,278979.13960418734
Fremont County ,WY,2020-12-15,442169.0736354143
Fremont County ,WY,2020-12-16,4915.81977025547
Fremont County ,WY,2020-12-17,6240.289345661089
Fremont County ,WY,2020-12-18,39428.44043707496
Fremont County ,WY,2020-12-19,56417.3097985278
Fremont County ,WY,2020-12-20,125009.55146328418
Fremont County ,WY,2020-12-21,57588.95596138662
Fremont County ,WY,2020-12-22,3005.5271134204427
Fremont County ,WY,2020-12-23,5578.0545579582795
Fremont County ,WY,2020-12-24,20503.807850029294
Fremont County ,WY,2020-12-25,1129033.9013270165
Fremont County ,WY,2020-12-26,17167.16334275744
Fremont County ,WY,2020-12-27,356.5879626092051
Fremont County ,WY,2020-12-28,34996.5614732177
Fremont County ,WY,2020-12-29,26540.33264562798
Fremont County ,WY,2020-12-30,416112.6817961845
Fremont County ,WY,2020-12-31,11054.226840885356
Fremont County ,WY,2021-01-01,65204.65601996893
Fremont County ,WY,2021-01-02,58964.366674307836
Fremont County ,WY,2021-01-03,29469.44805277502
Fremont County ,WY,2021-01-04,77761.6464175645
Goshen County ,WY,2020-06-01,12262.508515630912
Goshen County ,WY,2020-06-02,39209.74945121489
Goshen County ,WY,2020-06-03,25584.73998940277
Goshen County ,WY,2020-06-04,36560.442055862535
Goshen County ,WY,2020-06-05,227007.79653319204
Goshen County ,WY,2020-06-06,1059.7229581409433
Goshen County ,WY,2020-06-07,132011.2027855575
Goshen County ,WY,2020-06-08,1530618.4240405723
Goshen County ,WY,2020-06-09,191204.29944743018
Goshen County ,WY,2020-06-10,634244.1904473545
Goshen County ,WY,2020-06-11,30959.049277117552
Goshen County ,WY,2020-06-12,477253.80364847474
Goshen County ,WY,2020-06-13,16103777.155400803
Goshen County ,WY,2020-06-14,407160.6994171524
Goshen County ,WY,2020-06-15,855045.038225721
Goshen County ,WY,2020-06-16,18090.9847854061
Goshen County ,WY,2020-06-17,14892135.341760654
Goshen County ,WY,2020-06-18,4145636.2122473693
Goshen County ,WY,2020-06-19,427446.8246158504
Goshen County ,WY,2020-06-20,2259934.902732571
Goshen County ,WY,2020-06-21,608432.3669669215
Goshen County ,WY,2020-06-22,3118007.720838695
Goshen County ,WY,2020-06-23,41253.500870486714
Goshen County ,WY,2020-06-24,636212.2473696163
Goshen County ,WY,2020-06-25,9948376.353039134
Goshen County ,WY,2020-06-26,29747.937324956478
Goshen County ,WY,2020-06-27,3890999.9243055033
Goshen County ,WY,2020-06-28,945878.4346378018
Goshen County ,WY,2020-06-29,525092.7257588374
Goshen County ,WY,2020-06-30,87843236.69669214
Goshen County ,WY,2020-07-01,9310.423132238286
Goshen County ,WY,2020-07-02,27399666.944213156
Goshen County ,WY,2020-07-03,12421239.875861024
Goshen County ,WY,2020-07-04,897509.6510483688
Goshen County ,WY,2020-07-05,112001740.97343123
Goshen County ,WY,2020-07-06,2640299.75020816
Goshen County ,WY,2020-07-07,9513965.634698357
Goshen County ,WY,2020-07-08,2053364.6203920974
Goshen County ,WY,2020-07-09,7240784.194989025
Goshen County ,WY,2020-07-10,
Goshen County ,WY,2020-07-11,393081.5229732799
Goshen County ,WY,2020-07-12,318976.61040042393
Goshen County ,WY,2020-07-13,3179.1688744228295
Goshen County ,WY,2020-07-14,288774.506093407
Goshen County ,WY,2020-07-15,
Goshen County ,WY,2020-07-16,4055938.2332904395
Goshen County ,WY,2020-07-17,722731.0574521231
Goshen County ,WY,2020-07-18,383771.09984104155
Goshen County ,WY,2020-07-19,92650.06434032245
Goshen County ,WY,2020-07-20,
Goshen County ,WY,2020-07-21,3561123.3063356294
Goshen County ,WY,2020-07-22,1323896.7527060783
Goshen County ,WY,2020-07-23,618424.0405722504
Goshen County ,WY,2020-07-24,12833774.884565892
Goshen County ,WY,2020-07-25,21194.45916281886
Goshen County ,WY,2020-07-26,1438.19544319128
Goshen County ,WY,2020-07-27,60101.43062599349
Goshen County ,WY,2020-07-28,639694.1942320793
Goshen County ,WY,2020-07-29,671485.8829763077
Goshen County ,WY,2020-07-30,3254.8633714328967
Goshen County ,WY,2020-07-31,177352.20649458785
Goshen County ,WY,2020-08-01,23313.90507910075
Goshen County ,WY,2020-08-02,35879.191582771935
Goshen County ,WY,2020-08-03,28006.963893724926
Goshen County ,WY,2020-08-04,1589.5844372114148
Goshen County ,WY,2020-08-05,203466.8079630611
Goshen County ,WY,2020-08-06,11354.174551510105
Goshen County ,WY,2020-08-07,64416.01695556733
Goshen County ,WY,2020-08-08,79857.69434562109
Goshen County ,WY,2020-08-09,5601.392778744986
Goshen County ,WY,2020-08-10,18242.373779426234
Goshen County ,WY,2020-08-11,125652.86503671182
Goshen County ,WY,2020-08-12,249186.28415714178
Goshen County ,WY,2020-08-13,416016.95556733024
Goshen County ,WY,2020-08-14,108394.51971841647
Goshen County ,WY,2020-08-15,693134.5091211869
Goshen County ,WY,2020-08-16,139353.56899553403
Goshen County ,WY,2020-08-17,104004.23889183256
Goshen County ,WY,2020-08-18,126258.42101279236
Goshen County ,WY,2020-08-19,15365.982893043676
Goshen County ,WY,2020-08-20,209825.14571190675
Goshen County ,WY,2020-08-21,188403.60305805766
Goshen County ,WY,2020-08-22,23162.516085080613
Goshen County ,WY,2020-08-23,404360.00302777987
Goshen County ,WY,2020-08-24,5525.698281734918
Goshen County ,WY,2020-08-25,33759.745666490046
Goshen County ,WY,2020-08-26,73499.35659677541
Goshen County ,WY,2020-08-27,2075770.1915070775
Goshen County ,WY,2020-08-28,160775.1116493831
Goshen County ,WY,2020-08-29,529.8614790704717
Goshen County ,WY,2020-08-30,170993.8687457422
Goshen County ,WY,2020-08-31,7947.922186057074
Goshen County ,WY,2020-09-01,41329.19536749678
Goshen County ,WY,2020-09-02,339641.20808417234
Goshen County ,WY,2020-09-03,11354.174551510105
Goshen County ,WY,2020-09-04,3557.641359473166
Goshen County ,WY,2020-09-05,46022.25418212096
Goshen County ,WY,2020-09-06,22481.26561199001
Goshen County ,WY,2020-09-07,435546.13579592766
Goshen County ,WY,2020-09-08,0.0
Goshen County ,WY,2020-09-09,4163.197335553705
Goshen County ,WY,2020-09-10,419650.2914238135
Goshen County ,WY,2020-09-11,1867534.630232382
Goshen County ,WY,2020-09-12,35727.8025887518
Goshen County ,WY,2020-09-13,1589.5844372114148
Goshen County ,WY,2020-09-14,7190.9772159564
Goshen County ,WY,2020-09-15,70168.79872833245
Goshen County ,WY,2020-09-16,104609.79486791311
Goshen County ,WY,2020-09-17,38679.887972144425
Goshen County ,WY,2020-09-18,13397.925970781924
Goshen County ,WY,2020-09-19,529.8614790704717
Goshen County ,WY,2020-09-20,56241.01127848005
Goshen County ,WY,2020-09-21,36863.22004390281
Goshen County ,WY,2020-09-22,252516.84202558472
Goshen County ,WY,2020-09-23,0.0
Goshen County ,WY,2020-09-24,177957.7624706684
Goshen County ,WY,2020-09-25,18545.151767466505
Goshen County ,WY,2020-09-26,170842.47975172204
Goshen County ,WY,2020-09-27,5298.614790704715
Goshen County ,WY,2020-09-28,1059.7229581409433
Goshen County ,WY,2020-09-29,529.8614790704717
Goshen County ,WY,2020-09-30,6206.948754825525
Goshen County ,WY,2020-10-01,19150.707743547042
Goshen County ,WY,2020-10-02,1083945.1971841648
Goshen County ,WY,2020-10-03,3709.030353493301
Goshen County ,WY,2020-10-04,36484.74755885247
Goshen County ,WY,2020-10-05,24752.10052229203
Goshen County ,WY,2020-10-06,88411.17250775869
Goshen County ,WY,2020-10-07,1539474.6801907502
Goshen County ,WY,2020-10-08,0.0
Goshen County ,WY,2020-10-09,8175.005677087276
Goshen County ,WY,2020-10-10,57830.59571569147
Goshen County ,WY,2020-10-11,13852.09295284233
Goshen County ,WY,2020-10-12,338505.79062902124
Goshen County ,WY,2020-10-13,0.0
Goshen County ,WY,2020-10-14,854439.4822496405
Goshen County ,WY,2020-10-15,52607.67542199682
Goshen County ,WY,2020-10-16,324048.1417000984
Goshen County ,WY,2020-10-17,5175686.927560366
Goshen County ,WY,2020-10-18,23616.683067141017
Goshen County ,WY,2020-10-19,50488.22950571494
Goshen County ,WY,2020-10-20,33532.662175459845
Goshen County ,WY,2020-10-21,47006.282643251834
Goshen County ,WY,2020-10-22,2085686.1706153965
Goshen County ,WY,2020-10-23,605.5559760805389
Goshen County ,WY,2020-10-24,3633.335856483234
Goshen County ,WY,2020-10-25,6358.337748845659
Goshen County ,WY,2020-10-26,181591.09832715162
Goshen County ,WY,2020-10-27,
Goshen County ,WY,2020-10-28,30959.049277117552
Goshen County ,WY,2020-10-29,119824.38876693664
Goshen County ,WY,2020-10-30,17863.9012943759
Goshen County ,WY,2020-10-31,1978351.3738551207
Goshen County ,WY,2020-11-01,
Goshen County ,WY,2020-11-02,219211.2633411551
Goshen County ,WY,2020-11-03,1942774.960260389
Goshen County ,WY,2020-11-04,280902.27840436
Goshen County ,WY,2020-11-05,7968208.311255772
Goshen County ,WY,2020-11-06,
Goshen County ,WY,2020-11-07,10975.70206645977
Goshen County ,WY,2020-11-08,1399666.9442131557
Goshen County ,WY,2020-11-09,239573.08303686322
Goshen County ,WY,2020-11-10,37241.69252895314
Goshen County ,WY,2020-11-11,405722.5039739611
Goshen County ,WY,2020-11-12,0.0
Goshen County ,WY,2020-11-13,335629.39974263875
Goshen County ,WY,2020-11-14,474982.9687381727
Goshen County ,WY,2020-11-15,337067.59518583
Goshen County ,WY,2020-11-16,137612.59556430246
Goshen County ,WY,2020-11-17,36484.74755885247
Goshen County ,WY,2020-11-18,1179471.6524108697
Goshen County ,WY,2020-11-19,7418.060706986602
Goshen County ,WY,2020-11-20,743168.5716448415
Goshen County ,WY,2020-11-21,529.8614790704717
Goshen County ,WY,2020-11-22,1523200.3633335854
Goshen County ,WY,2020-11-23,2119.4459162818866
Goshen County ,WY,2020-11-24,1723563.696919234
Goshen County ,WY,2020-11-25,552267.0501854515
Goshen County ,WY,2020-11-26,16425.70585118462
Goshen County ,WY,2020-11-27,7431912.799939444
Goshen County ,WY,2020-11-28,553629.5511316326
Goshen County ,WY,2020-11-29,360608.5837559609
Goshen County ,WY,2020-11-30,149420.937097873
Goshen County ,WY,2020-12-01,1059.7229581409433
Goshen County ,WY,2020-12-02,58284.762697751874
Goshen County ,WY,2020-12-03,531829.5359927333
Goshen County ,WY,2020-12-04,60782.6810990841
Goshen County ,WY,2020-12-05,148436.9086367421
Goshen County ,WY,2020-12-06,8023.616683067142
Goshen County ,WY,2020-12-07,402846.1130875785
Goshen County ,WY,2020-12-08,31791.688744228297
Goshen County ,WY,2020-12-09,4454166.9820604045
Goshen County ,WY,2020-12-10,10152145.938990235
Goshen County ,WY,2020-12-11,103777.15540080235
Goshen County ,WY,2020-12-12,2119.4459162818866
Goshen County ,WY,2020-12-13,433123.9118916055
Goshen County ,WY,2020-12-14,832412.3836197108
Goshen County ,WY,2020-12-15,1321323.139807736
Goshen County ,WY,2020-12-16,14760.426916963137
Goshen County ,WY,2020-12-17,18772.23525849671
Goshen County ,WY,2020-12-18,118386.19332374536
Goshen County ,WY,2020-12-19,169555.6733025509
Goshen County ,WY,2020-12-20,374687.7601998335
Goshen County ,WY,2020-12-21,173340.39815305427
Goshen County ,WY,2020-12-22,9613.201120278556
Goshen County ,WY,2020-12-23,17106.956324275223
Goshen County ,WY,2020-12-24,63583.377488456594
Goshen County ,WY,2020-12-25,3385284.989781243
Goshen County ,WY,2020-12-26,52304.897433956554
Goshen County ,WY,2020-12-27,1059.7229581409433
Goshen County ,WY,2020-12-28,105442.43433502385
Goshen County ,WY,2020-12-29,82658.39073499356
Goshen County ,WY,2020-12-30,1244190.4473544774
Goshen County ,WY,2020-12-31,35273.635606691394
Goshen County ,WY,2021-01-01,194686.24630989326
Goshen County ,WY,2021-01-02,176670.95602149723
Goshen County ,WY,2021-01-03,89622.28445991977
Goshen County ,WY,2021-01-04,232457.80031791687
Hot Springs County ,WY,2020-06-01,32177.656922728303
Hot Springs County ,WY,2020-06-02,60503.05914343984
Hot Springs County ,WY,2020-06-03,76818.49082256969
Hot Springs County ,WY,2020-06-04,104917.28982551553
Hot Springs County ,WY,2020-06-05,342170.85882619536
Hot Springs County ,WY,2020-06-06,3172.445048719692
Hot Springs County ,WY,2020-06-07,399048.2664853841
Hot Springs County ,WY,2020-06-08,4596193.065941536
Hot Springs County ,WY,2020-06-09,577611.6020847496
Hot Springs County ,WY,2020-06-10,1924994.334919556
Hot Springs County ,WY,2020-06-11,93360.52571946522
Hot Springs County ,WY,2020-06-12,1443009.2907319283
Hot Springs County ,WY,2020-06-13,48345796.51031045
Hot Springs County ,WY,2020-06-14,1234760.9336052572
Hot Springs County ,WY,2020-06-15,2604577.384998867
Hot Springs County ,WY,2020-06-16,54611.37548153184
Hot Springs County ,WY,2020-06-17,44860639.0210741
Hot Springs County ,WY,2020-06-18,12473827.328348063
Hot Springs County ,WY,2020-06-19,1292318.150917743
Hot Springs County ,WY,2020-06-20,6864717.878993882
Hot Springs County ,WY,2020-06-21,1913664.1740312711
Hot Springs County ,WY,2020-06-22,9365284.387038296
Hot Springs County ,WY,2020-06-23,123725.35690006799
Hot Springs County ,WY,2020-06-24,1926807.1606616816
Hot Springs County ,WY,2020-06-25,30140493.99501473
Hot Springs County ,WY,2020-06-26,91094.49354180829
Hot Springs County ,WY,2020-06-27,11779288.465896215
Hot Springs County ,WY,2020-06-28,2845003.3990482665
Hot Springs County ,WY,2020-06-29,1626104.6906866077
Hot Springs County ,WY,2020-06-30,267879673.6913664
Hot Springs County ,WY,2020-07-01,29005.21187400861
Hot Springs County ,WY,2020-07-02,82417856.33355995
Hot Springs County ,WY,2020-07-03,37327441.64967143
Hot Springs County ,WY,2020-07-04,2716972.5810106504
Hot Springs County ,WY,2020-07-05,340628823.92929983
Hot Springs County ,WY,2020-07-06,8078857.919782461
Hot Springs County ,WY,2020-07-07,28653750.283254024
Hot Springs County ,WY,2020-07-08,6187400.8610922275
Hot Springs County ,WY,2020-07-09,21908225.696804896
Hot Springs County ,WY,2020-07-10,
Hot Springs County ,WY,2020-07-11,1230682.0756854748
Hot Springs County ,WY,2020-07-12,960344.4368910039
Hot Springs County ,WY,2020-07-13,9517.335146159076
Hot Springs County ,WY,2020-07-14,908225.6968048946
Hot Springs County ,WY,2020-07-15,
Hot Springs County ,WY,2020-07-16,12562882.39292998
Hot Springs County ,WY,2020-07-17,2188760.4803988216
Hot Springs County ,WY,2020-07-18,1167006.571493315
Hot Springs County ,WY,2020-07-19,283707.22864264675
Hot Springs County ,WY,2020-07-20,
Hot Springs County ,WY,2020-07-21,10903467.029231815
Hot Springs County ,WY,2020-07-22,3993201.9034670293
Hot Springs County ,WY,2020-07-23,1861318.8307273963
Hot Springs County ,WY,2020-07-24,38852481.30523454
Hot Springs County ,WY,2020-07-25,67301.1556764106
Hot Springs County ,WY,2020-07-26,4532.064355313846
Hot Springs County ,WY,2020-07-27,182642.193519148
Hot Springs County ,WY,2020-07-28,1960344.436891004
Hot Springs County ,WY,2020-07-29,2023793.3378653978
Hot Springs County ,WY,2020-07-30,9970.54158169046
Hot Springs County ,WY,2020-07-31,576025.3795603898
Hot Springs County ,WY,2020-08-01,70246.9975073646
Hot Springs County ,WY,2020-08-02,114208.0217539089
Hot Springs County ,WY,2020-08-03,84296.39700883752
Hot Springs County ,WY,2020-08-04,4758.667573079538
Hot Springs County ,WY,2020-08-05,620213.0070246997
Hot Springs County ,WY,2020-08-06,34217.08588261953
Hot Springs County ,WY,2020-08-07,196918.1962383866
Hot Springs County ,WY,2020-08-08,243371.8558803535
Hot Springs County ,WY,2020-08-09,17901.65420348969
Hot Springs County ,WY,2020-08-10,57104.01087695445
Hot Springs County ,WY,2020-08-11,379786.9929753003
Hot Springs County ,WY,2020-08-12,766825.2889191026
Hot Springs County ,WY,2020-08-13,1261953.31973714
Hot Springs County ,WY,2020-08-14,326761.8400181282
Hot Springs County ,WY,2020-08-15,2141853.6143213236
Hot Springs County ,WY,2020-08-16,420802.17539089057
Hot Springs County ,WY,2020-08-17,319737.1402673918
Hot Springs County ,WY,2020-08-18,393156.5828234761
Hot Springs County ,WY,2020-08-19,46453.659641966915
Hot Springs County ,WY,2020-08-20,641740.3127124405
Hot Springs County ,WY,2020-08-21,575798.7763426241
Hot Springs County ,WY,2020-08-22,72513.02968502154
Hot Springs County ,WY,2020-08-23,1224790.3920235669
Hot Springs County ,WY,2020-08-24,17675.050985723996
Hot Springs County ,WY,2020-08-25,106050.30591434399
Hot Springs County ,WY,2020-08-26,221164.74053931565
Hot Springs County ,WY,2020-08-27,6336279.175164288
Hot Springs County ,WY,2020-08-28,490369.36324495805
Hot Springs County ,WY,2020-08-29,1586.222524359846
Hot Springs County ,WY,2020-08-30,535463.4035803309
Hot Springs County ,WY,2020-08-31,24019.941083163383
Hot Springs County ,WY,2020-09-01,129390.4373442103
Hot Springs County ,WY,2020-09-02,1021980.5121232722
Hot Springs County ,WY,2020-09-03,35350.10197144799
Hot Springs County ,WY,2020-09-04,11103.557670518921
Hot Springs County ,WY,2020-09-05,142986.63041015182
Hot Springs County ,WY,2020-09-06,71153.41037842738
Hot Springs County ,WY,2020-09-07,1324042.60140494
Hot Springs County ,WY,2020-09-08,0.0
Hot Springs County ,WY,2020-09-09,14049.39950147292
Hot Springs County ,WY,2020-09-10,1294584.1830954
Hot Springs County ,WY,2020-09-11,5799229.549059597
Hot Springs County ,WY,2020-09-12,107636.52843870383
Hot Springs County ,WY,2020-09-13,4758.667573079538
Hot Springs County ,WY,2020-09-14,23566.734647631994
Hot Springs County ,WY,2020-09-15,215046.453659642
