countyFIPS,State,County Name_x,population,Day,Weekly_cases_per_million
56009,WY,Converse County ,13822,2020-11-24,275647.5184488497
16049,ID,Idaho County ,16667,2020-11-24,274194.51610967785
53025,WA,Grant County ,97733,2020-11-24,273541.17851697997
16057,ID,Latah County ,40108,2020-11-24,272564.07699212123
6039,CA,Madera County ,157327,2020-11-24,272369.0148544115
56007,WY,Carbon County ,14800,2020-11-24,270810.8108108108
56043,WY,Washakie County ,7805,2020-11-24,268545.80397181294
6099,CA,Stanislaus County ,550660,2020-11-24,267593.433334544
6037,CA,Los Angeles County ,10039107,2020-11-24,261623.469099393
56035,WY,Sublette County ,9831,2020-11-24,254907.94425795955
56003,WY,Big Horn County ,11790,2020-11-24,252841.39100932996
56011,WY,Crook County ,7584,2020-11-24,252637.13080168777
16079,ID,Shoshone County ,12882,2020-11-24,245148.26890234437
6065,CA,Riverside County ,2470546,2020-11-24,244705.82616150437
53005,WA,Benton County ,204390,2020-11-24,243779.0498556681
56031,WY,Platte County ,8393,2020-11-24,240081.01989753367
30039,MT,Granite County ,3379,2020-11-24,239124.00118378218
6053,CA,Monterey County ,434061,2020-11-24,237215.50657626463
6077,CA,San Joaquin County ,762148,2020-11-24,236789.96730293852
6051,CA,Mono County ,14444,2020-11-24,236638.0504015508
30063,MT,Missoula County ,119600,2020-11-24,236596.98996655518
56037,WY,Sweetwater County ,42343,2020-11-24,229813.66459627327
30053,MT,Lincoln County ,19980,2020-11-24,228778.77877877877
30043,MT,Jefferson County ,12221,2020-11-24,228131.90409950085
6011,CA,Colusa County ,21547,2020-11-24,227270.6177194041
6021,CA,Glenn County ,28393,2020-11-24,225795.09033916812
30049,MT,Lewis and Clark County ,69432,2020-11-24,224925.10657909897
6101,CA,Sutter County ,96971,2020-11-24,221354.8380443638
30067,MT,Park County ,16606,2020-11-24,221124.89461640373
53071,WA,Walla Walla County ,60760,2020-11-24,217906.51744568796
41031,OR,Jefferson County ,24658,2020-11-24,214778.1653013221
16037,ID,Custer County ,4315,2020-11-24,213904.98261877173
56019,WY,Johnson County ,8445,2020-11-24,212788.6323268206
53017,WA,Douglas County ,43429,2020-11-24,209007.8058440213
30047,MT,Lake County ,30458,2020-11-24,208483.81377634776
6041,CA,Marin County ,258826,2020-11-24,206184.85005370405
16039,ID,Elmore County ,27511,2020-11-24,205808.5856566464
56023,WY,Lincoln County ,19830,2020-11-24,203479.57639939483
30051,MT,Liberty County ,2337,2020-11-24,202396.23448866067
53007,WA,Chelan County ,77200,2020-11-24,200712.43523316062
6069,CA,San Benito County ,62808,2020-11-24,197443.00089160615
30037,MT,Golden Valley County ,821,2020-11-24,197320.34104750303
53047,WA,Okanogan County ,42243,2020-11-24,196387.56717089223
6089,CA,Shasta County ,180080,2020-11-24,192692.13682807639
56017,WY,Hot Springs County ,4413,2020-11-24,190346.7029231815
30081,MT,Ravalli County ,43806,2020-11-24,187029.1740857417
16009,ID,Benewah County ,9298,2020-11-24,185738.86857388687
16007,ID,Bear Lake County ,6125,2020-11-24,185142.85714285713
53063,WA,Spokane County ,522798,2020-11-24,185081.04468647545
16021,ID,Boundary County ,12245,2020-11-24,184646.79461004492
30007,MT,Broadwater County ,6237,2020-11-24,184062.85072951738
6083,CA,Santa Barbara County ,446499,2020-11-24,182049.67984250805
16071,ID,Oneida County ,4531,2020-11-24,181196.2039284926
30099,MT,Teton County ,6147,2020-11-24,180575.8906783797
41061,OR,Union County ,26835,2020-11-24,176523.19731693683
53003,WA,Asotin County ,22582,2020-11-24,171242.58258790188
6103,CA,Tehama County ,65084,2020-11-24,170502.73492717106
6097,CA,Sonoma County ,494336,2020-11-24,168826.46620921802
6059,CA,Orange County ,3175692,2020-11-24,165410.24759328045
41047,OR,Marion County ,347818,2020-11-24,164508.44982145834
6115,CA,Yuba County ,78668,2020-11-24,163954.84822291147
53023,WA,Garfield County ,2225,2020-11-24,163595.50561797753
30045,MT,Judith Basin County ,2007,2020-11-24,162431.48978574987
6073,CA,San Diego County ,3338330,2020-11-24,160840.30038971582
6067,CA,Sacramento County ,1552058,2020-11-24,159695.0629422354
6111,CA,Ventura County ,846006,2020-11-24,157004.7966562885
6095,CA,Solano County ,447643,2020-11-24,156414.82163241692
6055,CA,Napa County ,137744,2020-11-24,155338.88953420837
6079,CA,San Luis Obispo County ,283111,2020-11-24,148429.41461123023
6113,CA,Yolo County ,220500,2020-11-24,147310.6575963719
16003,ID,Adams County ,4294,2020-11-24,144620.4005589194
6013,CA,Contra Costa County ,1153526,2020-11-24,142620.9725658546
16085,ID,Valley County ,11392,2020-11-24,130530.19662921347
16017,ID,Bonner County ,45739,2020-11-24,127702.8356544743
6081,CA,San Mateo County ,766573,2020-11-24,127489.48893321316
6007,CA,Butte County ,219186,2020-11-24,125290.84886808465
53037,WA,Kittitas County ,47935,2020-11-24,125127.77719828935
41051,OR,Multnomah County ,812855,2020-11-24,124525.28433730494
6001,CA,Alameda County ,1671329,2020-11-24,120902.58710283852
6085,CA,Santa Clara County ,1927852,2020-11-24,120263.38121391062
41065,OR,Wasco County ,26682,2020-11-24,120193.38880143917
6109,CA,Tuolumne County ,54478,2020-11-24,119938.32372700906
6075,CA,City and County of San Francisco,881549,2020-11-24,119370.56249851115
53033,WA,King County ,2252782,2020-11-24,117587.49847965759
6061,CA,Placer County ,398329,2020-11-24,116828.04917543035
6027,CA,Inyo County ,18039,2020-11-24,113254.61500083153
30089,MT,Sanders County ,12113,2020-11-24,112688.84669363494
53053,WA,Pierce County ,904980,2020-11-24,111132.84271475613
16015,ID,Boise County ,7831,2020-11-24,110330.73681522155
6087,CA,Santa Cruz County ,273213,2020-11-24,109958.16450900945
41001,OR,Baker County ,16124,2020-11-24,109340.11411560407
6045,CA,Mendocino County ,86749,2020-11-24,109061.77592825278
41027,OR,Hood River County ,23382,2020-11-24,106363.86964331537
53061,WA,Snohomish County ,822083,2020-11-24,105551.3859306177
41029,OR,Jackson County ,220944,2020-11-24,104311.4997465421
53011,WA,Clark County ,488241,2020-11-24,102381.81553781842
41023,OR,Grant County ,7199,2020-11-24,100986.2480900125
41067,OR,Washington County ,601592,2020-11-24,100952.1403210149
6033,CA,Lake County ,64386,2020-11-24,99493.67875003883
41071,OR,Yamhill County ,107100,2020-11-24,99047.61904761905
53051,WA,Pend Oreille County ,13724,2020-11-24,98877.87816962984
53057,WA,Skagit County ,129205,2020-11-24,94315.23547850315
6105,CA,Trinity County ,12285,2020-11-24,93284.49328449329
41055,OR,Sherman County ,1780,2020-11-24,90449.43820224718
53041,WA,Lewis County ,80707,2020-11-24,88108.838142912
6093,CA,Siskiyou County ,43539,2020-11-24,87622.59124003767
41005,OR,Clackamas County ,418187,2020-11-24,86894.14065956138
6005,CA,Amador County ,39752,2020-11-24,85882.47132219763
53027,WA,Grays Harbor County ,75061,2020-11-24,85490.46775289431
6017,CA,El Dorado County ,192843,2020-11-24,84706.21178886452
6057,CA,Nevada County ,99755,2020-11-24,84406.7966517969
53043,WA,Lincoln County ,10939,2020-11-24,83828.50351951731
41053,OR,Polk County ,86085,2020-11-24,82964.51181971308
41037,OR,Lake County ,7869,2020-11-24,81840.13216418859
30069,MT,Petroleum County ,487,2020-11-24,80082.13552361395
41041,OR,Lincoln County ,49962,2020-11-24,78859.93354949763
41025,OR,Harney County ,7393,2020-11-24,78587.85337481402
6049,CA,Modoc County ,8841,2020-11-24,77819.2512159258
41021,OR,Gilliam County ,1912,2020-11-24,76882.84518828451
6015,CA,Del Norte County ,27812,2020-11-24,76118.22235006472
53039,WA,Klickitat County ,22425,2020-11-24,75273.13266443701
53065,WA,Stevens County ,45723,2020-11-24,75148.17487916366
53015,WA,Cowlitz County ,110593,2020-11-24,73576.08528568715
6063,CA,Plumas County ,18807,2020-11-24,71781.78337852926
53045,WA,Mason County ,66768,2020-11-24,69075.00599089384
6009,CA,Calaveras County ,45905,2020-11-24,68445.70308245289
41039,OR,Lane County ,382067,2020-11-24,68406.85010744189
41063,OR,Wallowa County ,7208,2020-11-24,67980.02219755827
41017,OR,Deschutes County ,197692,2020-11-24,66320.33668534893
41043,OR,Linn County ,129749,2020-11-24,66027.48383417213
41035,OR,Klamath County ,68238,2020-11-24,65081.03988979748
30061,MT,Mineral County ,4397,2020-11-24,63679.78166931999
53049,WA,Pacific County ,22471,2020-11-24,62703.03947309866
53073,WA,Whatcom County ,229247,2020-11-24,62513.35895344323
53067,WA,Thurston County ,290536,2020-11-24,61131.83908362475
41007,OR,Clatsop County ,40224,2020-11-24,56707.438345266506
41009,OR,Columbia County ,52354,2020-11-24,55029.22412805134
53035,WA,Kitsap County ,271473,2020-11-24,55025.729998931754
41013,OR,Crook County ,24404,2020-11-24,53679.72463530569
41003,OR,Benton County ,93053,2020-11-24,52196.06030971597
53059,WA,Skamania County ,12083,2020-11-24,51891.08665066623
53013,WA,Columbia County ,3985,2020-11-24,48933.50062735257
41019,OR,Douglas County ,110980,2020-11-24,48927.73472697783
6043,CA,Mariposa County ,17203,2020-11-24,47317.3283729582
53029,WA,Island County ,85141,2020-11-24,45031.183566084495
53019,WA,Ferry County ,7627,2020-11-24,44185.131768716405
6023,CA,Humboldt County ,135558,2020-11-24,43951.66644535918
41011,OR,Coos County ,64487,2020-11-24,40674.86470141269
6091,CA,Sierra County ,3005,2020-11-24,38935.1081530782
53009,WA,Clallam County ,77331,2020-11-24,34242.41248658365
41033,OR,Josephine County ,87487,2020-11-24,33136.35168653629
41015,OR,Curry County ,22925,2020-11-24,31145.03816793893
53031,WA,Jefferson County ,32221,2020-11-24,29732.16225443034
41057,OR,Tillamook County ,27036,2020-11-24,28702.470779701136
53055,WA,San Juan County ,17582,2020-11-24,22295.529518826075
53069,WA,Wahkiakum County ,4488,2020-11-24,21390.3743315508
41069,OR,Wheeler County ,1332,2020-11-24,9759.75975975976
0,MT,Statewide Unallocated,0,2020-11-24,
0,OR,Statewide Unallocated,0,2020-11-24,
0,WY,Statewide Unallocated,0,2020-11-24,
0,CA,Statewide Unallocated,0,2020-11-25,inf
0,ID,Statewide Unallocated,0,2020-11-25,inf
0,WA,Statewide Unallocated,0,2020-11-25,inf
30003,MT,Big Horn County ,13319,2020-11-25,922366.5440348374
30101,MT,Toole County ,4736,2020-11-25,867187.5
30085,MT,Roosevelt County ,11004,2020-11-25,751817.5209014904
16065,ID,Madison County ,39907,2020-11-25,666349.2620342296
30087,MT,Rosebud County ,8937,2020-11-25,658386.483159897
6025,CA,Imperial County ,181215,2020-11-25,616450.0731175675
30011,MT,Carter County ,1252,2020-11-25,598242.8115015974
16031,ID,Cassia County ,24030,2020-11-25,587307.5322513524
30035,MT,Glacier County ,13753,2020-11-25,581618.5559514287
16067,ID,Minidoka County ,21039,2020-11-25,550644.0420172062
30109,MT,Wibaux County ,969,2020-11-25,550051.5995872032
30025,MT,Fallon County ,2846,2020-11-25,546029.5151089248
41045,OR,Malheur County ,30571,2020-11-25,526937.2935134604
56013,WY,Fremont County ,39261,2020-11-25,526680.4207737958
30041,MT,Hill County ,16484,2020-11-25,523901.96554234414
56001,WY,Albany County ,38880,2020-11-25,519778.8065843622
16083,ID,Twin Falls County ,86878,2020-11-25,516471.3736504063
30023,MT,Deer Lodge County ,9140,2020-11-25,512582.056892779
30005,MT,Blaine County ,6681,2020-11-25,512049.0944469391
16053,ID,Jerome County ,24412,2020-11-25,509257.7420940521
30105,MT,Valley County ,7396,2020-11-25,497836.668469443
30091,MT,Sheridan County ,3309,2020-11-25,495920.2175883953
6031,CA,Kings County ,152940,2020-11-25,495135.34719497844
30077,MT,Powell County ,6890,2020-11-25,474165.45718432515
16087,ID,Washington County ,10194,2020-11-25,465567.9811653914
30021,MT,Dawson County ,8613,2020-11-25,448740.27632648323
30071,MT,Phillips County ,3954,2020-11-25,444613.05007587257
53001,WA,Adams County ,19983,2020-11-25,441575.33903818246
30079,MT,Prairie County ,1077,2020-11-25,439182.91550603526
16063,ID,Lincoln County ,5366,2020-11-25,436824.4502422661
30111,MT,Yellowstone County ,161300,2020-11-25,435970.24178549286
16075,ID,Payette County ,23951,2020-11-25,433969.35409795
53021,WA,Franklin County ,95222,2020-11-25,433817.81521077064
6035,CA,Lassen County ,30573,2020-11-25,426225.754750924
16027,ID,Canyon County ,229849,2020-11-25,421594.1770466698
16047,ID,Gooding County ,15179,2020-11-25,413531.8532182621
56039,WY,Teton County ,23464,2020-11-25,413058.3020797818
30097,MT,Sweet Grass County ,3737,2020-11-25,409151.72598340915
30031,MT,Gallatin County ,114434,2020-11-25,406015.6946362095
16029,ID,Caribou County ,7155,2020-11-25,404612.15932914044
30017,MT,Custer County ,11402,2020-11-25,403174.88159971935
16019,ID,Bonneville County ,119062,2020-11-25,402252.60788496747
16077,ID,Power County ,7681,2020-11-25,398646.00963416224
30029,MT,Flathead County ,103806,2020-11-25,397732.3083444117
16033,ID,Clark County ,845,2020-11-25,396449.7041420119
30001,MT,Beaverhead County ,9453,2020-11-25,392996.93219083885
30059,MT,Meagher County ,1862,2020-11-25,392051.5574650913
56005,WY,Campbell County ,46341,2020-11-25,389115.47010206943
30013,MT,Cascade County ,81366,2020-11-25,383403.3871641718
56033,WY,Sheridan County ,30485,2020-11-25,383303.2639002788
30019,MT,Daniels County ,1690,2020-11-25,381656.8047337278
56025,WY,Natrona County ,79858,2020-11-25,375616.71967742743
56045,WY,Weston County ,6927,2020-11-25,374765.41071170784
41049,OR,Morrow County ,11603,2020-11-25,372403.68870119797
41059,OR,Umatilla County ,77950,2020-11-25,368069.27517639514
16013,ID,Blaine County ,23021,2020-11-25,366621.78011380916
30055,MT,McCone County ,1664,2020-11-25,366586.53846153844
16011,ID,Bingham County ,46811,2020-11-25,365854.17957317724
16059,ID,Lemhi County ,8027,2020-11-25,363647.6890494581
53077,WA,Yakima County ,250873,2020-11-25,361533.5249309412
30093,MT,Silver Bow County ,34915,2020-11-25,355119.5761134183
16069,ID,Nez Perce County ,40408,2020-11-25,354509.00811720453
30009,MT,Carbon County ,10725,2020-11-25,353939.3939393939
16043,ID,Fremont County ,13099,2020-11-25,352011.60393923195
16073,ID,Owyhee County ,11823,2020-11-25,342721.813414531
30075,MT,Powder River County ,1682,2020-11-25,342449.4649227111
16001,ID,Ada County ,481587,2020-11-25,341088.9413543139
30033,MT,Garfield County ,1258,2020-11-25,332273.4499205087
16051,ID,Jefferson County ,29871,2020-11-25,330019.0820528272
16025,ID,Camas County ,1106,2020-11-25,327305.6057866184
30073,MT,Pondera County ,5911,2020-11-25,326509.8968025715
16061,ID,Lewis County ,3838,2020-11-25,324648.25429911417
56041,WY,Uinta County ,20226,2020-11-25,322604.5683773361
30027,MT,Fergus County ,11050,2020-11-25,321809.95475113124
30107,MT,Wheatland County ,2126,2020-11-25,320319.84948259644
16035,ID,Clearwater County ,8756,2020-11-25,319780.72179077205
30083,MT,Richland County ,10803,2020-11-25,319726.0020364713
16023,ID,Butte County ,2597,2020-11-25,314978.82171736617
6107,CA,Tulare County ,466195,2020-11-25,313531.8911614239
16005,ID,Bannock County ,87808,2020-11-25,311292.8206997084
30057,MT,Madison County ,8600,2020-11-25,310813.9534883721
6029,CA,Kern County ,900202,2020-11-25,310634.7242063448
53075,WA,Whitman County ,50104,2020-11-25,307999.3613284369
16041,ID,Franklin County ,13876,2020-11-25,298428.94205823005
30015,MT,Chouteau County ,5635,2020-11-25,297959.1836734694
56021,WY,Laramie County ,99500,2020-11-25,297306.5326633166
16045,ID,Gem County ,18112,2020-11-25,296102.03180212015
30065,MT,Musselshell County ,4633,2020-11-25,295920.5698251673
56015,WY,Goshen County ,13211,2020-11-25,294148.8153811218
6071,CA,San Bernardino County ,2180085,2020-11-25,293955.5109089783
6003,CA,Alpine County ,1129,2020-11-25,292294.0655447299
6047,CA,Merced County ,277680,2020-11-25,289948.8619994238
56027,WY,Niobrara County ,2356,2020-11-25,289473.68421052635
30095,MT,Stillwater County ,9642,2020-11-25,286455.0923045011
56043,WY,Washakie County ,7805,2020-11-25,285458.0397181294
6019,CA,Fresno County ,999101,2020-11-25,284148.449456061
56029,WY,Park County ,29194,2020-11-25,283619.9219017607
16081,ID,Teton County ,12142,2020-11-25,283149.3987810904
16055,ID,Kootenai County ,165697,2020-11-25,282455.32508132316
16049,ID,Idaho County ,16667,2020-11-25,282174.35651286977
30103,MT,Treasure County ,696,2020-11-25,281609.1954022988
56009,WY,Converse County ,13822,2020-11-25,280784.25698162353
56007,WY,Carbon County ,14800,2020-11-25,280675.6756756757
16057,ID,Latah County ,40108,2020-11-25,276952.2289817493
53025,WA,Grant County ,97733,2020-11-25,276539.14235723857
6039,CA,Madera County ,157327,2020-11-25,276061.9601212761
6099,CA,Stanislaus County ,550660,2020-11-25,270529.90956306976
56035,WY,Sublette County ,9831,2020-11-25,265181.56850778154
6037,CA,Los Angeles County ,10039107,2020-11-25,265021.5801066768
56003,WY,Big Horn County ,11790,2020-11-25,258778.62595419848
56011,WY,Crook County ,7584,2020-11-25,258438.81856540084
16079,ID,Shoshone County ,12882,2020-11-25,249107.28147803136
6065,CA,Riverside County ,2470546,2020-11-25,248513.48649245955
53005,WA,Benton County ,204390,2020-11-25,247649.10220656588
56031,WY,Platte County ,8393,2020-11-25,243417.1333253902
30039,MT,Granite County ,3379,2020-11-25,242675.34773601656
30063,MT,Missoula County ,119600,2020-11-25,241596.98996655518
6053,CA,Monterey County ,434061,2020-11-25,240387.87175074473
6051,CA,Mono County ,14444,2020-11-25,240168.92827471613
6077,CA,San Joaquin County ,762148,2020-11-25,239135.9683421068
56037,WY,Sweetwater County ,42343,2020-11-25,238646.29336608175
30043,MT,Jefferson County ,12221,2020-11-25,234678.01325587105
30053,MT,Lincoln County ,19980,2020-11-25,234084.08408408408
30049,MT,Lewis and Clark County ,69432,2020-11-25,231694.3196220763
6011,CA,Colusa County ,21547,2020-11-25,231493.94347240916
6021,CA,Glenn County ,28393,2020-11-25,229739.7245800021
6101,CA,Sutter County ,96971,2020-11-25,228171.308948036
30067,MT,Park County ,16606,2020-11-25,225641.33445742502
56019,WY,Johnson County ,8445,2020-11-25,222380.10657193605
53071,WA,Walla Walla County ,60760,2020-11-25,221938.77551020408
16037,ID,Custer County ,4315,2020-11-25,218308.2271147161
41031,OR,Jefferson County ,24658,2020-11-25,217617.00056776707
30047,MT,Lake County ,30458,2020-11-25,212029.68021537855
30051,MT,Liberty County ,2337,2020-11-25,211810.01283697048
53017,WA,Douglas County ,43429,2020-11-25,209744.64067788803
16039,ID,Elmore County ,27511,2020-11-25,209116.35345861656
56023,WY,Lincoln County ,19830,2020-11-25,207211.29601613717
6041,CA,Marin County ,258826,2020-11-25,206992.34234582307
